OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	High_level_taxonomy	HL_hit_percent_id	HL_hit_query_cover
FOTU_11910	Fungi_1	Ascomycota_1	Dothideomycetes_1	Tubeufiales_1	Tubeufiaceae_1	Tubeufia_1	Tubeufia helicomyces 		0	0
FOTU_11911	Fungi_1								0	0
FOTU_11912	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Chaetothyriales_1	Herpotrichiellaceae_1	Cladophialophora_1			0	0
FOTU_11913	Rhizaria_1	Cercozoa_1							0	0
FOTU_11914	Rhizaria_1	Cercozoa_1							0	0
FOTU_11915	Rhizaria_1	Cercozoa_1							0	0
FOTU_11916	Rhizaria_1	Cercozoa_1							0	0
FOTU_11917									0	0
FOTU_11918	Fungi_1							Fungi-OEO_O300,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Linnemannia,s__Linnemannia_elongata	92.929	98
FOTU_11919									0	0
FOTU_11920									0	0
FOTU_11921									0	0
FOTU_11922	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Stachybotryaceae_1			Fungi-CCHF44,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Bionectriaceae,g__Clonostachys,s__Clonostachys_rosea	78.641	100
FOTU_11923	Rhizaria_1	Cercozoa_1							0	0
FOTU_11924									0	0
FOTU_11925									0	0
FOTU_11926									0	0
FOTU_11927									0	0
FOTU_11928	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Sebacinales_1					0	0
FOTU_11929									0	0
FOTU_11930	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1	Leptospora_1	Leptospora phraeana 		0	0
FOTU_11931									0	0
FOTU_11932	Fungi_1								0	0
FOTU_11933									0	0
FOTU_11934	Fungi_1	Rozellomycota_1							0	0
FOTU_11935									0	0
FOTU_11936	Fungi_1	Ascomycota_1							0	0
FOTU_11937	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1					0	0
FOTU_11938	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Hypocreaceae_1			Fungi-CHH22,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreaceae,g__Trichoderma	95.349	84
FOTU_11939									0	0
FOTU_11940									0	0
FOTU_11941	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1					0	0
FOTU_11942									0	0
FOTU_11943									0	0
FOTU_11944									0	0
FOTU_11945	Rhizaria_1	Cercozoa_1							0	0
FOTU_11946	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Cordycipitaceae_1				0	0
FOTU_11947									0	0
FOTU_11948									0	0
FOTU_11949									0	0
FOTU_11950									0	0
FOTU_11951									0	0
FOTU_11952	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Russulales_1	Peniophoraceae_1	Dichostereum_1	Dichostereum effuscatum 		0	0
FOTU_11953									0	0
FOTU_11954	Fungi_1								0	0
FOTU_11955	Ichthyosporia_1								0	0
FOTU_11956									0	0
FOTU_11957	Fungi_1								0	0
FOTU_11958	Fungi_1								0	0
FOTU_11959									0	0
FOTU_11960	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1					0	0
FOTU_11961	Fungi_1	Basidiomycota_1							0	0
FOTU_11962	Metazoa_1								0	0
FOTU_11963	Rhizaria_1	Cercozoa_1							0	0
FOTU_11964	Fungi_1	Ascomycota_1							0	0
FOTU_11965	Fungi_1								0	0
FOTU_11966	Rhizaria_1	Cercozoa_1							0	0
FOTU_11967									0	0
FOTU_11968									0	0
FOTU_11969	Fungi_1	Basidiomycota_1	Exobasidiomycetes_1	Exobasidiales_1					0	0
FOTU_11970	Fungi_1								0	0
FOTU_11971	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Thelephorales_1	Thelephoraceae_1	Tomentella_1			0	0
FOTU_11972	Fungi_1	Ascomycota_1	Sordariomycetes_1	Xylariales_1	Hypoxylaceae_1	Annulohypoxylon_1	Annulohypoxylon truncatum 		0	0
FOTU_11973									0	0
FOTU_11974									0	0
FOTU_11975									0	0
FOTU_11976	Fungi_1	Ascomycota_1	Lecanoromycetes_1	Ostropales_1	Stictidaceae_1	Cyanodermella_1			0	0
FOTU_11977	Fungi_1	Chytridiomycota_1							0	0
FOTU_11978	Fungi_1	Ascomycota_1							0	0
FOTU_11979	Fungi_1	Chytridiomycota_1	Rhizophydiomycetes_1	Rhizophydiales_1					0	0
FOTU_11980	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1					0	0
FOTU_11981	Fungi_1	Monoblepharomycota_1							0	0
FOTU_11982	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Didymosphaeriaceae_1	Tremateia_1	Tremateia chromolaenae 		0	0
FOTU_11983	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Hypocreaceae_1	Trichoderma_1		Fungi-ZANF64,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreaceae,g__Trichoderma	95.455	84
FOTU_11984	Metazoa_1	Annelida_1							0	0
FOTU_11985	Rhizaria_1	Cercozoa_1							0	0
FOTU_11986									0	0
FOTU_11987	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Psathyrellaceae_1	Coprinopsis_1			0	0
FOTU_11988	Fungi_1	Chytridiomycota_1	Spizellomycetes_1	Spizellomycetales_1					0	0
FOTU_11989	Fungi_1								0	0
FOTU_11990									0	0
FOTU_11991									0	0
FOTU_11992									0	0
FOTU_11993									0	0
FOTU_11994	Fungi_1								0	0
FOTU_11995									0	0
FOTU_11996	Fungi_1								0	0
FOTU_11997									0	0
FOTU_11998	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Entrophosporales_1	Entrophosporaceae_1	Entrophospora_1			0	0
FOTU_11999									0	0
FOTU_12000	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Corticiales_1	Punctulariaceae_1	Punctulariopsis_1	Punctulariopsis efibulata 		0	0
FOTU_12001									0	0
FOTU_12002									0	0
FOTU_12003									0	0
FOTU_12004	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1					0	0
FOTU_12005									0	0
FOTU_12006	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Didymosphaeriaceae_1	Montagnula_1			0	0
FOTU_12007	Fungi_1	Ascomycota_1							0	0
FOTU_12008	Rhizaria_1	Cercozoa_1							0	0
FOTU_12009									0	0
FOTU_12010									0	0
FOTU_12011	Fungi_1								0	0
FOTU_12012									0	0
FOTU_12013	Rhizaria_1	Cercozoa_1							0	0
FOTU_12014									0	0
FOTU_12015									0	0
FOTU_12016	Fungi_1	Ascomycota_1	Dothideomycetes_1	Capnodiales_1				Fungi-ZANF21,p__Ascomycota,c__Dothideomycetes,o__Mycosphaerellales,f__Mycosphaerellaceae,g__Zymoseptoria	81.373	100
FOTU_12017	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1					0	0
FOTU_12018									0	0
FOTU_12019	Fungi_1	Basidiomycota_1	Atractiellomycetes_1	Atractiellales_1	Phleogenaceae_1	Helicogloea_1	Helicogloea exigua 		0	0
FOTU_12020	Rhizaria_1	Cercozoa_1							0	0
FOTU_12021									0	0
FOTU_12022	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Sebacinales_1	Serendipitaceae_1	Serendipita_1			0	0
FOTU_12023									0	0
FOTU_12024	Rhizaria_1	Cercozoa_1							0	0
FOTU_12025	Rhizaria_1	Cercozoa_1							0	0
FOTU_12026									0	0
FOTU_12027	Fungi_1	Rozellomycota_1							0	0
FOTU_12028									0	0
FOTU_12029	Rhizaria_1	Cercozoa_1							0	0
FOTU_12030									0	0
FOTU_12031									0	0
FOTU_12032	Fungi_1								0	0
FOTU_12033									0	0
FOTU_12034									0	0
FOTU_12035	Fungi_1								0	0
FOTU_12036									0	0
FOTU_12037									0	0
FOTU_12038	Rhizaria_1	Cercozoa_1							0	0
FOTU_12039									0	0
FOTU_12040									0	0
FOTU_12041									0	0
FOTU_12042									0	0
FOTU_12043	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Phallales_1	Phallaceae_1	Mutinus_1			0	0
FOTU_12044									0	0
FOTU_12045									0	0
FOTU_12046	Rhizaria_1	Cercozoa_1							0	0
FOTU_12047	Fungi_1								0	0
FOTU_12048	Fungi_1	Ascomycota_1	Sordariomycetes_1	Xylariales_1	Hypoxylaceae_1	Daldinia_1	Daldinia korfii 		0	0
FOTU_12049									0	0
FOTU_12050									0	0
FOTU_12051	Ichthyosporia_1								0	0
FOTU_12052	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1				Fungi-ZANF50,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium	79.426	96
FOTU_12053									0	0
FOTU_12054									0	0
FOTU_12055									0	0
FOTU_12056									0	0
FOTU_12057									0	0
FOTU_12058	Fungi_1	Chytridiomycota_1							0	0
FOTU_12059	Fungi_1	Chytridiomycota_1	Lobulomycetes_1	Lobulomycetales_1	Lobulomycetaceae_1	Lobulomyces_1			0	0
FOTU_12060									0	0
FOTU_12061									0	0
FOTU_12062									0	0
FOTU_12063									0	0
FOTU_12064	Rhizaria_1	Cercozoa_1							0	0
FOTU_12065									0	0
FOTU_12066									0	0
FOTU_12067	Fungi_1								0	0
FOTU_12068									0	0
FOTU_12069	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Tremellales_1	Bulleribasidiaceae_1	Bulleribasidium_1			0	0
FOTU_12070									0	0
FOTU_12071									0	0
FOTU_12072									0	0
FOTU_12073	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Cortinariaceae_1	Cortinarius_1	Cortinarius decipiens 		0	0
FOTU_12074									0	0
FOTU_12075	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1					0	0
FOTU_12076	Fungi_1	Glomeromycota_1	Paraglomeromycetes_1	Paraglomerales_1	Pervetustaceae_1	Pervetustus_1			0	0
FOTU_12077	Fungi_1	Chytridiomycota_1	Chytridiomycetes_1	Chytridiales_1					0	0
FOTU_12078									0	0
FOTU_12079									0	0
FOTU_12080	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Bolbitiaceae_1	Conocybe_1			0	0
FOTU_12081	Fungi_1	Ascomycota_1	Sordariomycetes_1	Glomerellales_1	Plectosphaerellaceae_1				0	0
FOTU_12082									0	0
FOTU_12083	Fungi_1	Basidiomycota_1	Agaricomycetes_1						0	0
FOTU_12084									0	0
FOTU_12085									0	0
FOTU_12086									0	0
FOTU_12087									0	0
FOTU_12088									0	0
FOTU_12089	Fungi_1								0	0
FOTU_12090									0	0
FOTU_12091	Fungi_1								0	0
FOTU_12092	Fungi_1	Ascomycota_1							0	0
FOTU_12093	Fungi_1	Mucoromycota_1	Mucoromycetes_1	Mucorales_1					0	0
FOTU_12094									0	0
FOTU_12095	Rhizaria_1	Cercozoa_1							0	0
FOTU_12096									0	0
FOTU_12097	Fungi_1	Ascomycota_1	Saccharomycetes_1	Saccharomycetales_1					0	0
FOTU_12098									0	0
FOTU_12099									0	0
FOTU_12100									0	0
FOTU_12101									0	0
FOTU_12102									0	0
FOTU_12103									0	0
FOTU_12104									0	0
FOTU_12105									0	0
FOTU_12106	Fungi_1	Ascomycota_1	Dothideomycetes_1	Eremomycetaceae_1	Rhexothecium_1	Rhexothecium globosum 		Fungi-CCHF66,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Humicola,s__Humicola_sardiniae	76.647	80
FOTU_12107	Fungi_1	Chytridiomycota_1	Rhizophydiomycetes_1	Rhizophydiales_1	Operculomycetaceae_1	Operculomyces_1			0	0
FOTU_12108									0	0
FOTU_12109	Rhizaria_1	Cercozoa_1							0	0
FOTU_12110									0	0
FOTU_12111									0	0
FOTU_12112	Rhizaria_1	Cercozoa_1							0	0
FOTU_12113	Rhizaria_1	Cercozoa_1							0	0
FOTU_12114	Fungi_1								0	0
FOTU_12115									0	0
FOTU_12116									0	0
FOTU_12117									0	0
FOTU_12118	Fungi_1								0	0
FOTU_12119									0	0
FOTU_12120									0	0
FOTU_12121	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Bolbitiaceae_1				0	0
FOTU_12122									0	0
FOTU_12123	Rhizaria_1	Cercozoa_1							0	0
FOTU_12124									0	0
FOTU_12125									0	0
FOTU_12126									0	0
FOTU_12127	Rhizaria_1	Cercozoa_1							0	0
FOTU_12128	Fungi_1	Chytridiomycota_1	Rhizophydiomycetes_1	Rhizophydiales_1					0	0
FOTU_12129									0	0
FOTU_12130	Metazoa_1	Arthropoda_1	Collembola_1	Katiannidae_1	Sminthurinus_1				0	0
FOTU_12131	Fungi_1	Ascomycota_1	Sordariomycetes_1	Amphisphaeriales_1	Sporocadaceae_1	Monochaetia_1	Monochaetia massachusettsianum 		0	0
FOTU_12132									0	0
FOTU_12133	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1					0	0
FOTU_12134	Fungi_1								0	0
FOTU_12135	Fungi_1								0	0
FOTU_12136									0	0
FOTU_12137									0	0
FOTU_12138	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Eurotiales_1	Trichocomaceae_1	Talaromyces_1			0	0
FOTU_12139	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Entrophosporales_1	Entrophosporaceae_1	Entrophospora_1	Entrophospora sp  		0	0
FOTU_12140	Fungi_1	Ascomycota_1							0	0
FOTU_12141	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Trechisporales_1	Hydnodontaceae_1	Trechispora_1	Trechispora confinis 		0	0
FOTU_12142									0	0
FOTU_12143									0	0
FOTU_12144									0	0
FOTU_12145	Fungi_1	Chytridiomycota_1	Spizellomycetes_1	Spizellomycetales_1					0	0
FOTU_12146									0	0
FOTU_12147	Rhizaria_1	Cercozoa_1							0	0
FOTU_12148	Fungi_1	Basidiomycota_1	Microbotryomycetes_1	Leucosporidiales_1	Leucosporidiaceae_1	Leucosporidium_1		Fungi-CHH6_A,p__Basidiomycota,c__Microbotryomycetes,o__Leucosporidiales,f__Leucosporidiaceae,g__Leucosporidium,s__Leucosporidium_golubevii	87.879	99
FOTU_12149	Fungi_1	Kickxellomycota_1	Kickxellomycetes_1	Kickxellales_1	Kickxellaceae_1	Coemansia_1	Coemansia pectinata 		0	0
FOTU_12150	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Entolomataceae_1	Entoloma_1			0	0
FOTU_12151	Rhizaria_1	Cercozoa_1							0	0
FOTU_12152									0	0
FOTU_12153	Ichthyosporia_1								0	0
FOTU_12154									0	0
FOTU_12155	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Roussoellaceae_1	Setoarthopyrenia_1			0	0
FOTU_12156									0	0
FOTU_12157									0	0
FOTU_12158									0	0
FOTU_12159	Fungi_1	Zoopagomycota_1	Zoopagomycetes_1	Zoopagales_1					0	0
FOTU_12160	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Erysiphaceae_1	Podosphaera_1	Podosphaera lini 		0	0
FOTU_12161									0	0
FOTU_12162	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1	Mortierella_1			0	0
FOTU_12163	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Torulaceae_1	Torula_1	Torula gaodangensis 		0	0
FOTU_12164	Rhizaria_1	Cercozoa_1							0	0
FOTU_12165									0	0
FOTU_12166									0	0
FOTU_12167									0	0
FOTU_12168									0	0
FOTU_12169	Fungi_1	Kickxellomycota_1							0	0
FOTU_12170									0	0
FOTU_12171	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Entolomataceae_1	Entoloma_1			0	0
FOTU_12172	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Thelephorales_1	Thelephoraceae_1	Phellodon_1	Phellodon fuligineoalbus 		0	0
FOTU_12173	Fungi_1	Chytridiomycota_1	Rhizophlyctidomycetes_1	Rhizophlyctidales_1	Rhizophlyctidaceae_1				0	0
FOTU_12174									0	0
FOTU_12175									0	0
FOTU_12176									0	0
FOTU_12177	Fungi_1	Basidiomycota_1	Exobasidiomycetes_1	Exobasidiales_1	Brachybasidiaceae_1	Kordyana_1			0	0
FOTU_12178									0	0
FOTU_12179									0	0
FOTU_12180									0	0
FOTU_12181	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Nectriaceae_1	Fusarium_1		Fungi-CCHF67,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium	88.000	100
FOTU_12182	Rhizaria_1	Cercozoa_1							0	0
FOTU_12183	Fungi_1								0	0
FOTU_12184	Fungi_1	Chytridiomycota_1	Rhizophydiomycetes_1	Rhizophydiales_1	Kappamycetaceae_1	Kappamyces_1			0	0
FOTU_12185	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1					0	0
FOTU_12186	Fungi_1								0	0
FOTU_12187									0	0
FOTU_12188	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Boletales_1	Paxillaceae_1	Paxillus_1	Paxillus involutus 		0	0
FOTU_12189									0	0
FOTU_12190									0	0
FOTU_12191	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Russulales_1	Russulaceae_1	Lactarius_1			0	0
FOTU_12192									0	0
FOTU_12193	Fungi_1	Ascomycota_1							0	0
FOTU_12194	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Strophariaceae_1	Kuehneromyces_1	Kuehneromyces rostratus 		0	0
FOTU_12195									0	0
FOTU_12196	Fungi_1	Ascomycota_1	Sordariomycetes_1	Xylariales_1	Microdochiaceae_1				0	0
FOTU_12197									0	0
FOTU_12198	Rhizaria_1	Cercozoa_1	Thaumatomonadida_1	Allas_1					0	0
FOTU_12199									0	0
FOTU_12200									0	0
FOTU_12201	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Amylocorticiales_1	Amylocorticiaceae_1	Ceraceomyces_1			0	0
FOTU_12202	Fungi_1	Zoopagomycota_1	Zoopagomycetes_1	Zoopagales_1	Piptocephalidaceae_1				0	0
FOTU_12203									0	0
FOTU_12204									0	0
FOTU_12205	Fungi_1	Chytridiomycota_1							0	0
FOTU_12206									0	0
FOTU_12207	Fungi_1	Ascomycota_1	Sordariomycetes_1	Glomerellales_1	Plectosphaerellaceae_1	Sodiomyces_1		Fungi-CHH3_A,p__Ascomycota,c__Sordariomycetes,o__Glomerellales,f__Plectosphaerellaceae,g__Gibellulopsis,s__Gibellulopsis_piscis	89.617	91
FOTU_12208	Rhizaria_1	Cercozoa_1							0	0
FOTU_12209									0	0
FOTU_12210									0	0
FOTU_12211	Fungi_1	Kickxellomycota_1	Harpellomycetes_1	Harpellales_1	Legeriomycetaceae_1	Zancudomyces_1	Zancudomyces culisetae 		0	0
FOTU_12212	Fungi_1	Ascomycota_1	Leotiomycetes_1	Thelebolales_1	Pseudeurotiaceae_1	Geomyces_1			0	0
FOTU_12213									0	0
FOTU_12214	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Nectriaceae_1			Fungi-CHH22,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreaceae,g__Trichoderma	87.317	100
FOTU_12215	Fungi_1								0	0
FOTU_12216	Fungi_1	Ascomycota_1	Sordariomycetes_1	Glomerellales_1	Plectosphaerellaceae_1	Sodiomyces_1		Fungi-CHH3_A,p__Ascomycota,c__Sordariomycetes,o__Glomerellales,f__Plectosphaerellaceae,g__Gibellulopsis,s__Gibellulopsis_piscis	85.635	90
FOTU_12217									0	0
FOTU_12218									0	0
FOTU_12219									0	0
FOTU_12220	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1					0	0
FOTU_12221	Fungi_1								0	0
FOTU_12222	Rhizaria_1	Cercozoa_1							0	0
FOTU_12223									0	0
FOTU_12224									0	0
FOTU_12225									0	0
FOTU_12226									0	0
FOTU_12227									0	0
FOTU_12228									0	0
FOTU_12229									0	0
FOTU_12230									0	0
FOTU_12231	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Russulales_1	Xenasmataceae_1	Xenasmatella_1	Xenasmatella vaga 		0	0
FOTU_12232									0	0
FOTU_12233	Fungi_1	Chytridiomycota_1	Spizellomycetes_1	Spizellomycetales_1					0	0
FOTU_12234									0	0
FOTU_12235	Fungi_1	Ascomycota_1	Sordariomycetes_1	Glomerellales_1	Plectosphaerellaceae_1			Fungi-CHH3_A,p__Ascomycota,c__Sordariomycetes,o__Glomerellales,f__Plectosphaerellaceae,g__Gibellulopsis,s__Gibellulopsis_piscis	89.831	88
FOTU_12236									0	0
FOTU_12237	Fungi_1	Ascomycota_1							0	0
FOTU_12238	Fungi_1	Chytridiomycota_1	Rhizophydiomycetes_1	Rhizophydiales_1					0	0
FOTU_12239									0	0
FOTU_12240									0	0
FOTU_12241	Fungi_1	Kickxellomycota_1	Kickxellomycetes_1	Kickxellales_1	Kickxellaceae_1	Coemansia_1	Coemansia pectinata 		0	0
FOTU_12242									0	0
FOTU_12243									0	0
FOTU_12244									0	0
FOTU_12245	Fungi_1	Ascomycota_1	Sordariomycetes_1	Diaporthales_1	Erythrogloeaceae_1	Dendrostoma_1			0	0
FOTU_12246									0	0
FOTU_12247									0	0
FOTU_12248									0	0
FOTU_12249									0	0
FOTU_12250									0	0
FOTU_12251									0	0
FOTU_12252									0	0
FOTU_12253									0	0
FOTU_12254	Fungi_1								0	0
FOTU_12255									0	0
FOTU_12256	Fungi_1	Ascomycota_1	Sordariomycetes_1	Coniochaetales_1	Coniochaetaceae_1	Coniochaeta_1			0	0
FOTU_12257									0	0
FOTU_12258	Fungi_1	Chytridiomycota_1	Rhizophlyctidomycetes_1	Rhizophlyctidales_1	Rhizophlyctidaceae_1	Rhizophlyctis_1	Rhizophlyctis rosea 		0	0
FOTU_12259	Fungi_1								0	0
FOTU_12260	Fungi_1	Ascomycota_1	Sordariomycetes_1						0	0
FOTU_12261									0	0
FOTU_12262									0	0
FOTU_12263									0	0
FOTU_12264									0	0
FOTU_12265									0	0
FOTU_12266	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Onygenales_1					0	0
FOTU_12267									0	0
FOTU_12268									0	0
FOTU_12269	Fungi_1	Basidiomycota_1	Microbotryomycetes_1	Microbotryales_1					0	0
FOTU_12270	Fungi_1								0	0
FOTU_12271									0	0
FOTU_12272	Fungi_1								0	0
FOTU_12273	Fungi_1	Chytridiomycota_1							0	0
FOTU_12274									0	0
FOTU_12275									0	0
FOTU_12276	Fungi_1	Chytridiomycota_1	Spizellomycetes_1	Spizellomycetales_1	Spizellomycetaceae_1				0	0
FOTU_12277									0	0
FOTU_12278									0	0
FOTU_12279	Metazoa_1	Anthozoa_1							0	0
FOTU_12280									0	0
FOTU_12281	Fungi_1	Ascomycota_1							0	0
FOTU_12282	Rhizaria_1	Cercozoa_1							0	0
FOTU_12283	Fungi_1	Rozellomycota_1							0	0
FOTU_12284									0	0
FOTU_12285									0	0
FOTU_12286									0	0
FOTU_12287	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Pleosporaceae_1	Alternaria_1		Fungi-ZANF71,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Pleosporaceae,g__Alternaria	91.000	100
FOTU_12288									0	0
FOTU_12289									0	0
FOTU_12290									0	0
FOTU_12291									0	0
FOTU_12292	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Bolbitiaceae_1	Conocybe_1			0	0
FOTU_12293									0	0
FOTU_12294									0	0
FOTU_12295									0	0
FOTU_12296	Fungi_1	Ascomycota_1	Sordariomycetes_1	Xylariales_1	Diatrypaceae_1	Diatrype_1	Diatrype stigma 		0	0
FOTU_12297	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Crepidotaceae_1	Crepidotus_1	Crepidotus epibryus 		0	0
FOTU_12298									0	0
FOTU_12299	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Geastrales_1	Geastraceae_1	Geastrum_1			0	0
FOTU_12300									0	0
FOTU_12301	Fungi_1	Basidiomycota_1							0	0
FOTU_12302	Rhizaria_1	Cercozoa_1							0	0
FOTU_12303	Rhizaria_1	Cercozoa_1							0	0
FOTU_12304									0	0
FOTU_12305	Fungi_1	Chytridiomycota_1	Spizellomycetes_1	Spizellomycetales_1					0	0
FOTU_12306									0	0
FOTU_12307									0	0
FOTU_12308	Fungi_1	Chytridiomycota_1							0	0
FOTU_12309	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Clavariaceae_1				0	0
FOTU_12310	Fungi_1	Chytridiomycota_1	Spizellomycetes_1	Spizellomycetales_1	Spizellomycetaceae_1				0	0
FOTU_12311									0	0
FOTU_12312	Fungi_1								0	0
FOTU_12313									0	0
FOTU_12314	Fungi_1	Chytridiomycota_1	Rhizophydiomycetes_1	Rhizophydiales_1	Kappamycetaceae_1	Kappamyces_1			0	0
FOTU_12315									0	0
FOTU_12316	Rhizaria_1	Cercozoa_1							0	0
FOTU_12317									0	0
FOTU_12318	Fungi_1	Ascomycota_1							0	0
FOTU_12319									0	0
FOTU_12320	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Cortinariaceae_1	Cortinarius_1	Cortinarius casimiri 		0	0
FOTU_12321	Fungi_1	Chytridiomycota_1							0	0
FOTU_12322	Fungi_1	Rozellomycota_1							0	0
FOTU_12323									0	0
FOTU_12324									0	0
FOTU_12325	Rhizaria_1	Cercozoa_1							0	0
FOTU_12326	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Typhulaceae_1	Typhula_1			0	0
FOTU_12327									0	0
FOTU_12328	Fungi_1								0	0
FOTU_12329									0	0
FOTU_12330	Rhizaria_1	Cercozoa_1							0	0
FOTU_12331									0	0
FOTU_12332	Fungi_1								0	0
FOTU_12333									0	0
FOTU_12334	Fungi_1								0	0
FOTU_12335									0	0
FOTU_12336	Fungi_1								0	0
FOTU_12337									0	0
FOTU_12338									0	0
FOTU_12339									0	0
FOTU_12340	Fungi_1	Rozellomycota_1							0	0
FOTU_12341									0	0
FOTU_12342	Fungi_1								0	0
FOTU_12343	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Sclerotiniaceae_1	Monilinia_1			0	0
FOTU_12344	Fungi_1								0	0
FOTU_12345									0	0
FOTU_12346	Ichthyosporia_1								0	0
FOTU_12347									0	0
FOTU_12348									0	0
FOTU_12349									0	0
FOTU_12350	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Polyporales_1	Polyporaceae_1	Fomes_1	Fomes fomentarius 		0	0
FOTU_12351									0	0
FOTU_12352	Fungi_1	Ascomycota_1	Sordariomycetes_1	Glomerellales_1	Plectosphaerellaceae_1				0	0
FOTU_12353									0	0
FOTU_12354									0	0
FOTU_12355									0	0
FOTU_12356									0	0
FOTU_12357	Fungi_1	Ascomycota_1							0	0
FOTU_12358									0	0
FOTU_12359	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1					0	0
FOTU_12360	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Clavariaceae_1	Clavulinopsis_1			0	0
FOTU_12361	Fungi_1								0	0
FOTU_12362	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Bionectriaceae_1				0	0
FOTU_12363									0	0
FOTU_12364	Fungi_1	Basidiomycota_1							0	0
FOTU_12365									0	0
FOTU_12366									0	0
FOTU_12367	Fungi_1	Rozellomycota_1							0	0
